DateTime,Entries,UniqueIPs
1510346903,11411,11531
1510347609,11413,11533
1510348347,11410,11530
1510349317,11403,11523
1510350008,11399,11519
1510350737,11400,11520
1510351456,11395,11515
1510352203,11394,11514
1510353166,11386,11506
1510355570,11375,11495
1510356251,11389,11509
1510356997,11382,11502
1510357947,11384,11504
1510358661,11374,11494
1510359337,11363,11483
1510360096,11361,11481
1510360833,11356,11476
1510361542,11368,11488
1510362260,11376,11496
1510362986,11378,11498
1510363710,11376,11496
1510364409,11378,11498
1510365135,11384,11504
1510365856,11381,11501
1510366590,11371,11491
1510367303,11356,11476
1510368032,11353,11473
1510368982,11363,11483
1510369949,11368,11488
1510370652,11374,11494
1510371383,11366,11486
1510372102,11362,11482
1510372849,11367,11487
1510373794,11367,11487
1510374753,11376,11496
1510375450,11369,11489
1510376187,11367,11487
1510376904,11364,11484
1510377616,11369,11489
1510378335,11368,11488
1510379056,11372,11492
1510379779,11377,11497
1510380502,11382,11502
1510381209,11385,11505
1510381934,11388,11508
1510382658,11384,11504
1510383381,11385,11506
1510384358,11387,11508
1510385049,11379,11500
1510385785,11384,11505
1510386507,11379,11500
1510387225,11382,11503
1510388191,11374,11495
1510389154,11358,11479
1510389863,11374,11495
1510390579,11383,11504
1510391288,11379,11500
1510392030,11379,11500
1510392991,11373,11494
1510393688,11383,11504
1510394447,11384,11505
1510395140,11380,11501
1510395853,11382,11503
1510396827,11365,11486
1510397545,11376,11497
1510398264,11380,11501
1510398970,11389,11510
1510399711,11393,11514
1510400661,11399,11520
1510401382,11403,11524
1510402109,11410,11531
1510402808,11416,11537
1510403549,11419,11540
1510404515,11424,11545
1510405230,11439,11560
1510405950,11445,11566
1510406652,11437,11558
1510407379,11441,11562
1510408351,11440,11561
1510409056,11456,11577
1510409786,11460,11581
1510410491,11457,11578
1510411230,11461,11582
1510412189,11458,11579
1510413150,11461,11582
1510414109,11466,11587
1510414809,11474,11595
1510415563,11474,11595
1510416261,11477,11598
1510417237,11470,11591
1510418199,11490,11610
1510418892,11504,11624
1510419637,11481,11601
1510420343,11498,11618
1510421055,11491,11611
1510422026,11490,11610
1510424461,11476,11597
1510425143,11485,11606
1510425853,11475,11596
1510426567,11485,11606
1510427291,11471,11592
1510428031,11477,11598
1510428740,11478,11599
1510429453,11492,11613
1510430179,11492,11613
1510430906,11488,11609
1510431609,11508,11629
1510432346,11507,11628
1510433052,11508,11629
1510433770,11501,11622
1510434744,11501,11622
1510435703,11492,11613
1510436671,11491,11612
1510437366,11490,11611
1510438093,11483,11604
1510438810,11489,11610
1510439547,11504,11626
1510440251,11480,11601
1510440981,11488,11609
1510441718,11499,11620
1510442429,11495,11616
1510443132,11496,11617
1510443853,11491,11612
1510444569,11497,11618
1510445492,11491,11612
1510446258,11491,11612
1510447224,11489,11610
1510448187,11494,11615
1510448897,11482,11603
1510449620,11478,11599
1510450333,11480,11601
1510451067,11479,11600
1510451776,11478,11599
1510452497,11481,11602
1510453223,11476,11597
1510453946,11475,11596
1510454650,11467,11588
1510455374,11489,11610
1510456088,11484,11605
1510456823,11471,11592
1510457545,10989,11109
1510458263,10764,10884
1510458982,10769,10889
1510459708,10765,10885
1510460408,10771,10891
1510461156,10768,10888
1510461852,10772,10892
1510462582,10780,10900
1510463558,10756,10876
1510464251,10764,10884
1510464989,10767,10887
1510465701,10772,10892
1510466419,10777,10897
1510467393,10778,10898
1510468100,10772,10892
1510468821,10781,10901
1510469532,10785,10905
1510470267,10778,10898
1510470986,10782,10902
1510471702,10795,10915
1510472412,10790,10910
1510473132,10792,10912
1510473859,10789,10909
1510474590,10800,10920
1510475298,10798,10918
1510476011,10804,10925
1510477005,10799,10920
1510477947,10809,10930
1510478909,10813,10934
1510479621,10814,10935
1510480354,10818,10939
1510481056,10815,10936
1510481780,10826,10947
1510482752,10829,10950
1510483456,10828,10949
1510484210,10846,10967
1510485153,10864,10985
1510485850,10881,11002
1510486574,10883,11004
1510487289,10887,11008
1510488063,10885,11006
1510488997,10901,11022
1510489957,10886,11007
1510490651,10903,11024
1510491382,10904,11025
1510492348,10904,11025
1510493051,10917,11038
1510495266,10905,11026
1510495945,10906,11027
1510496691,10905,11026
1510497627,10912,11033
1510498352,10905,11026
1510499061,10900,11021
1510499778,10898,11019
1510500752,10902,11023
1510501463,10907,11028
1510502171,10912,11033
1510502900,10902,11023
1510503624,10914,11035
1510504340,10917,11038
1510505057,10911,11032
1510505779,10918,11039
1510506503,10919,11040
1510507464,10913,11034
1510508426,10887,11008
